Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,1,1.0,0.0
12,12,12,0,1,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,1,1.0,0.0
30,30,30,1,6,2.0,1.0
31,31,31,1,6,2.0,1.0
32,32,32,3,4,2.6666666666666665,2.0
33,33,33,1,4,3.0,2.0
34,34,34,1,2,3.0,2.0
35,35,35,3,2,2.6666666666666665,3.0
36,36,36,1,1,2.0,1.0
37,37,37,2,3,2.5,2.0
38,38,38,2,4,2.0,1.0
39,39,39,1,5,2.0,1.0
40,40,40,3,3,2.5,2.0
41,41,41,6,2,2.7142857142857144,2.0
42,42,42,1,2,2.0,1.0
43,43,43,1,2,2.0,1.0
44,44,44,6,3,2.1666666666666665,1.0
45,45,45,3,3,2.5,2.0
46,46,46,2,3,2.0,1.0
47,47,47,3,3,2.75,3.0
48,48,48,3,1,2.3333333333333335,2.0
49,49,49,6,1,2.625,3.0
50,50,50,4,1,3.3636363636363633,4.0
51,51,51,1,2,3.0,2.0
52,52,52,1,3,3.0,2.0
53,53,53,1,3,3.0,2.0
54,54,54,1,3,3.5,3.0
55,55,55,4,2,2.5,3.0
56,56,56,1,2,4.5,4.0
57,57,57,1,2,3.5,3.0
58,58,58,1,3,2.0,1.0
59,59,59,1,3,2.0,1.0
60,60,60,1,2,2.0,1.0
61,61,61,7,2,2.857142857142857,2.0
62,62,62,7,1,3.0,3.0
63,63,63,2,1,2.5,1.0
64,64,64,2,0,3.333333333333333,2.0
65,65,65,1,0,2.0,1.0
66,66,66,4,0,2.0,1.0
67,67,67,12,0,2.9333333333333336,2.0
68,68,68,9,0,2.6923076923076925,2.0
69,69,69,1,0,3.5,3.0
70,70,70,4,0,2.25,2.0
71,71,71,5,1,3.5555555555555554,3.0
72,72,72,7,2,3.3157894736842106,3.0
73,73,73,3,2,3.166666666666667,3.0
74,74,74,9,1,3.9333333333333336,3.0
75,75,75,9,1,3.782608695652174,3.0
76,76,76,1,1,2.0,1.0
77,77,77,11,0,3.666666666666667,3.0
78,78,78,7,0,3.111111111111111,2.0
79,79,79,6,0,4.142857142857142,4.0
80,80,80,3,0,4.258064516129032,4.0
81,81,81,10,0,2.875,3.0
